,,0
new_deaths,new_tests_smoothed,0.0026426490617240434
new_tests_smoothed,new_deaths,0.0026426490617240434
excess_mortality,total_vaccinations_per_hundred,0.002728073337333271
total_vaccinations_per_hundred,excess_mortality,0.002728073337333271
new_cases,excess_mortality_cumulative_absolute,0.0029524806218492023
excess_mortality_cumulative_absolute,new_cases,0.0029524806218492023
diabetes_prevalence,new_deaths_smoothed_per_million,0.0029535083140234952
new_cases_smoothed_per_million,new_vaccinations_smoothed,0.0029791864255009027
new_vaccinations_smoothed,new_cases_smoothed_per_million,0.0029791864255009027
total_tests,new_deaths_smoothed,0.0031219025308823656
new_deaths_smoothed,total_tests,0.0031219025308823656
new_vaccinations,gdp_per_capita,0.0032026269324296644
gdp_per_capita,new_vaccinations,0.0032026269324296644
gdp_per_capita,tests_per_case,0.0034755555143841472
tests_per_case,gdp_per_capita,0.0034755555143841472
weekly_icu_admissions,new_deaths,0.0036183672506333083
new_deaths,weekly_icu_admissions,0.0036183672506333083
people_vaccinated,total_deaths_per_million,0.0037256378819094634
total_deaths_per_million,people_vaccinated,0.0037256378819094634
male_smokers,new_vaccinations_smoothed,0.0038297041996847836
new_vaccinations_smoothed,male_smokers,0.0038297041996847836
excess_mortality_cumulative_absolute,new_tests_smoothed_per_thousand,0.003909498738797576
new_tests_smoothed_per_thousand,excess_mortality_cumulative_absolute,0.003909498738797576
tests_per_case,people_vaccinated,0.003994115940818007
people_vaccinated,tests_per_case,0.003994115940818007
icu_patients_per_million,total_tests,0.0042458070304403584
total_tests,icu_patients_per_million,0.0042458070304403584
new_people_vaccinated_smoothed_per_hundred,new_cases,0.004273629940103972
new_cases,new_people_vaccinated_smoothed_per_hundred,0.004273629940103972
weekly_hosp_admissions,new_vaccinations_smoothed,0.004303899784619463
new_vaccinations_smoothed,weekly_hosp_admissions,0.004303899784619463
new_vaccinations_smoothed_per_million,total_vaccinations_per_hundred,0.004374612825420064
total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,0.004374612825420064
new_tests_smoothed,new_tests_per_thousand,0.004440289281647498
new_tests_per_thousand,new_tests_smoothed,0.004440289281647498
new_cases_per_million,stringency_index,0.00444638011500682
stringency_index,new_cases_per_million,0.00444638011500682
new_people_vaccinated_smoothed_per_hundred,male_smokers,0.004458292448985645
male_smokers,new_people_vaccinated_smoothed_per_hundred,0.004458292448985645
total_cases,new_cases_smoothed_per_million,0.004646927311289412
new_cases_smoothed_per_million,total_cases,0.004646927311289412
total_tests_per_thousand,new_deaths_smoothed_per_million,0.004690412243403316
new_people_vaccinated_smoothed_per_hundred,diabetes_prevalence,0.00478801768641796
diabetes_prevalence,new_people_vaccinated_smoothed_per_hundred,0.00478801768641796
new_deaths,total_deaths_per_million,0.004892488236777056
total_deaths_per_million,new_deaths,0.004892488236777056
people_vaccinated_per_hundred,weekly_icu_admissions_per_million,0.004911298284106748
weekly_icu_admissions_per_million,people_vaccinated_per_hundred,0.004911298284106748
new_cases_smoothed,new_tests_smoothed_per_thousand,0.004989199678153437
new_tests_smoothed_per_thousand,new_cases_smoothed,0.004989199678153437
new_deaths_per_million,total_deaths,0.005079838827184822
total_deaths,new_deaths_per_million,0.005079838827184822
total_tests,hosp_patients_per_million,0.005323722211855594
hosp_patients_per_million,total_tests,0.005323722211855594
weekly_hosp_admissions,new_people_vaccinated_smoothed,0.005357344399707655
new_people_vaccinated_smoothed,weekly_hosp_admissions,0.005357344399707655
total_tests,female_smokers,0.005671456381549661
female_smokers,total_tests,0.005671456381549661
people_fully_vaccinated,total_deaths_per_million,0.005765402227111293
total_deaths_per_million,people_fully_vaccinated,0.005765402227111293
new_cases_per_million,median_age,0.006065238243087185
median_age,new_cases_per_million,0.006065238243087185
new_people_vaccinated_smoothed,new_deaths_smoothed_per_million,0.006075100014350183
reproduction_rate,population_density,0.006092207716212979
population_density,reproduction_rate,0.006092207716212979
new_vaccinations_smoothed_per_million,diabetes_prevalence,0.006224157993559846
diabetes_prevalence,new_vaccinations_smoothed_per_million,0.006224157993559846
excess_mortality,people_fully_vaccinated_per_hundred,0.006226879353359021
people_fully_vaccinated_per_hundred,excess_mortality,0.006226879353359021
new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,0.006274772224619738
hospital_beds_per_thousand,new_people_vaccinated_smoothed_per_hundred,0.006274772224619738
new_vaccinations_smoothed_per_million,excess_mortality_cumulative_absolute,0.006275937354477812
excess_mortality_cumulative_absolute,new_vaccinations_smoothed_per_million,0.006275937354477812
new_cases_smoothed_per_million,total_deaths,0.006458146599794399
total_deaths,new_cases_smoothed_per_million,0.006458146599794399
people_fully_vaccinated_per_hundred,weekly_icu_admissions_per_million,0.006648933653137672
weekly_icu_admissions_per_million,people_fully_vaccinated_per_hundred,0.006648933653137672
new_vaccinations_smoothed,icu_patients,0.0069516900937416195
icu_patients,new_vaccinations_smoothed,0.0069516900937416195
new_deaths_smoothed,new_tests_smoothed,0.00706287505159339
new_tests_smoothed,new_deaths_smoothed,0.00706287505159339
population_density,new_cases_per_million,0.0073326155172834025
new_cases_per_million,population_density,0.0073326155172834025
new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,0.007508085903890663
new_people_vaccinated_smoothed_per_hundred,new_tests_smoothed,0.007508085903890663
new_cases_smoothed,excess_mortality_cumulative_absolute,0.008094698322999352
excess_mortality_cumulative_absolute,new_cases_smoothed,0.008094698322999352
new_tests_smoothed,hosp_patients_per_million,0.00810242155476138
hosp_patients_per_million,new_tests_smoothed,0.00810242155476138
new_tests,cardiovasc_death_rate,0.008219377541146846
cardiovasc_death_rate,new_tests,0.008219377541146846
new_vaccinations_smoothed_per_million,total_deaths,0.008225935654584907
total_deaths,new_vaccinations_smoothed_per_million,0.008225935654584907
icu_patients,total_cases_per_million,0.008254148460784393
total_cases_per_million,icu_patients,0.008254148460784393
icu_patients_per_million,new_cases,0.008288980141744753
new_cases,icu_patients_per_million,0.008288980141744753
new_people_vaccinated_smoothed_per_hundred,median_age,0.008553933245801181
median_age,new_people_vaccinated_smoothed_per_hundred,0.008553933245801181
people_vaccinated_per_hundred,new_cases,0.008624897602930334
new_cases,people_vaccinated_per_hundred,0.008624897602930334
male_smokers,new_vaccinations_smoothed_per_million,0.008652114027243899
new_vaccinations_smoothed_per_million,male_smokers,0.008652114027243899
new_deaths,excess_mortality_cumulative_absolute,0.008734523723210198
excess_mortality_cumulative_absolute,new_deaths,0.008734523723210198
new_cases,weekly_icu_admissions,0.008912605004709208
weekly_icu_admissions,new_cases,0.008912605004709208
people_fully_vaccinated_per_hundred,new_cases,0.009013501289196493
new_cases,people_fully_vaccinated_per_hundred,0.009013501289196493
icu_patients,new_people_vaccinated_smoothed,0.009241474654871759
new_people_vaccinated_smoothed,icu_patients,0.009241474654871759
new_deaths_per_million,new_tests_per_thousand,0.009300989728355453
new_tests_per_thousand,new_deaths_per_million,0.009300989728355453
weekly_icu_admissions,new_deaths_smoothed,0.009396517854463665
new_deaths_smoothed,weekly_icu_admissions,0.009396517854463665
weekly_icu_admissions,total_tests,0.0095261906992272
total_tests,weekly_icu_admissions,0.0095261906992272
people_vaccinated_per_hundred,handwashing_facilities,0.009563609492992597
handwashing_facilities,people_vaccinated_per_hundred,0.009563609492992597
diabetes_prevalence,population_density,0.009629429334156055
population_density,diabetes_prevalence,0.009629429334156055
new_cases,total_boosters,0.010214083357030161
total_boosters,new_cases,0.010214083357030161
stringency_index,new_cases_smoothed_per_million,0.010305398715164478
new_cases_smoothed_per_million,stringency_index,0.010305398715164478
new_cases,total_vaccinations_per_hundred,0.010695409936891605
total_vaccinations_per_hundred,new_cases,0.010695409936891605
new_tests,new_cases,0.01077039716125336
new_cases,new_tests,0.01077039716125336
new_cases,total_boosters_per_hundred,0.01090953283573082
total_boosters_per_hundred,new_cases,0.01090953283573082
new_vaccinations_smoothed_per_million,total_tests,0.011057765784852748
total_tests,new_vaccinations_smoothed_per_million,0.011057765784852748
male_smokers,total_cases_per_million,0.011063063495367748
total_cases_per_million,male_smokers,0.011063063495367748
new_people_vaccinated_smoothed_per_hundred,new_cases_smoothed,0.011265717894160188
new_cases_smoothed,new_people_vaccinated_smoothed_per_hundred,0.011265717894160188
median_age,new_vaccinations,0.011466350402835442
new_vaccinations,median_age,0.011466350402835442
excess_mortality_cumulative_per_million,new_cases_per_million,0.01164212120717783
new_cases_per_million,excess_mortality_cumulative_per_million,0.01164212120717783
new_tests_smoothed,total_boosters_per_hundred,0.011793404681201738
total_boosters_per_hundred,new_tests_smoothed,0.011793404681201738
new_people_vaccinated_smoothed_per_hundred,tests_per_case,0.011934675103292249
tests_per_case,new_people_vaccinated_smoothed_per_hundred,0.011934675103292249
total_tests,weekly_hosp_admissions_per_million,0.012004023191990147
weekly_hosp_admissions_per_million,total_tests,0.012004023191990147
cardiovasc_death_rate,tests_per_case,0.012029982368219878
tests_per_case,cardiovasc_death_rate,0.012029982368219878
total_tests,total_deaths,0.01208966468404171
total_deaths,total_tests,0.01208966468404171
population_density,aged_65_older,0.012584902618816965
aged_65_older,population_density,0.012584902618816965
new_deaths_smoothed,new_cases_per_million,0.01262371027313615
new_cases_per_million,new_deaths_smoothed,0.01262371027313615
new_cases_smoothed_per_million,new_deaths,0.012706538579962246
new_deaths,new_cases_smoothed_per_million,0.012706538579962246
new_vaccinations,human_development_index,0.012892824611760303
human_development_index,new_vaccinations,0.012892824611760303
total_deaths_per_million,new_deaths_smoothed,0.013018496257206597
new_deaths_smoothed,total_deaths_per_million,0.013018496257206597
new_deaths_per_million,life_expectancy,0.013075028017096202
life_expectancy,new_deaths_per_million,0.013075028017096202
excess_mortality_cumulative_absolute,new_deaths_per_million,0.013189792799606345
new_deaths_per_million,excess_mortality_cumulative_absolute,0.013189792799606345
new_cases_per_million,life_expectancy,0.013279772249213615
life_expectancy,new_cases_per_million,0.013279772249213615
total_deaths_per_million,new_cases,0.01332241082901899
new_cases,total_deaths_per_million,0.01332241082901899
new_cases_per_million,new_people_vaccinated_smoothed_per_hundred,0.013613303707794977
new_people_vaccinated_smoothed_per_hundred,new_cases_per_million,0.013613303707794977
tests_per_case,aged_70_older,0.01379423947827447
aged_70_older,tests_per_case,0.01379423947827447
new_tests_per_thousand,population_density,0.013822559546528496
population_density,new_tests_per_thousand,0.013822559546528496
new_cases_per_million,excess_mortality_cumulative,0.013875220612554728
excess_mortality_cumulative,new_cases_per_million,0.013875220612554728
total_deaths,new_deaths_smoothed_per_million,0.013892152808690264
new_tests_smoothed,new_cases,0.014387559278045733
new_cases,new_tests_smoothed,0.014387559278045733
total_deaths_per_million,diabetes_prevalence,0.014611503433434685
diabetes_prevalence,total_deaths_per_million,0.014611503433434685
new_people_vaccinated_smoothed_per_hundred,female_smokers,0.014627788696644441
female_smokers,new_people_vaccinated_smoothed_per_hundred,0.014627788696644441
male_smokers,new_deaths_per_million,0.01487842480964418
new_deaths_per_million,male_smokers,0.01487842480964418
new_cases_per_million,new_tests,0.01495628783809862
new_tests,new_cases_per_million,0.01495628783809862
icu_patients_per_million,new_tests_smoothed,0.01510117714626291
new_tests_smoothed,icu_patients_per_million,0.01510117714626291
weekly_hosp_admissions_per_million,new_tests_smoothed,0.015111442906604352
new_tests_smoothed,weekly_hosp_admissions_per_million,0.015111442906604352
total_tests,new_vaccinations,0.015221319525480007
new_vaccinations,total_tests,0.015221319525480007
new_cases,total_vaccinations,0.015280139420737443
total_vaccinations,new_cases,0.015280139420737443
life_expectancy,tests_per_case,0.015566388959411901
tests_per_case,life_expectancy,0.015566388959411901
new_tests,new_deaths_per_million,0.01563705822230281
new_deaths_per_million,new_tests,0.01563705822230281
new_cases,total_tests,0.015664610591073155
total_tests,new_cases,0.015664610591073155
new_vaccinations,new_tests_smoothed_per_thousand,0.015677651814116362
new_tests_smoothed_per_thousand,new_vaccinations,0.015677651814116362
total_cases_per_million,icu_patients_per_million,0.015833312505266643
icu_patients_per_million,total_cases_per_million,0.015833312505266643
new_cases_per_million,hospital_beds_per_thousand,0.01594767770967754
hospital_beds_per_thousand,new_cases_per_million,0.01594767770967754
cardiovasc_death_rate,positive_rate,0.016016729154654477
positive_rate,cardiovasc_death_rate,0.016016729154654477
population_density,new_cases,0.016115673060726216
new_cases,population_density,0.016115673060726216
total_boosters,new_tests,0.016154340634901763
new_tests,total_boosters,0.016154340634901763
new_tests_smoothed,weekly_icu_admissions,0.016315098331996902
weekly_icu_admissions,new_tests_smoothed,0.016315098331996902
new_cases_smoothed_per_million,median_age,0.016340367713511175
median_age,new_cases_smoothed_per_million,0.016340367713511175
aged_65_older,new_people_vaccinated_smoothed_per_hundred,0.016406294136399855
new_people_vaccinated_smoothed_per_hundred,aged_65_older,0.016406294136399855
